Transaction,items
818,"['Coffee', 'Pastry']"
819,"['Bread', 'Coffee']"
820,"['Coffee', 'Keeping It Local']"
821,['Fudge']
822,"['Coffee', 'Tartine']"
824,"['Coffee', 'Hot chocolate', 'Medialuna', 'Pastry']"
825,"['Alfajores', 'Coffee']"
826,['Coffee']
828,"['Coffee', 'Medialuna']"
829,['Coke']
830,"['Alfajores', 'Coffee']"
831,['Muffin']
832,"['Brownie', 'Farm House', 'Fudge']"
833,['Coffee']
834,"['Farm House', 'Muffin', 'Tea']"
835,"['Coffee', 'Pastry']"
836,"['Brownie', 'Pastry']"
837,['Medialuna']
838,['Coffee']
839,"['Coffee', 'Juice', 'Pastry']"
840,"['Bread', 'Coffee']"
841,"['Coffee', 'Tea']"
842,"['Alfajores', 'Tea']"
843,"['Alfajores', 'Coffee']"
844,['Scandinavian']
845,"['Medialuna', 'Pastry']"
846,['Brownie']
847,['Farm House']
848,"['Coffee', 'Cookies']"
849,['Soup']
850,"['Art Tray', 'Brownie', 'Coffee']"
851,['Coffee']
852,['Farm House']
853,"['Alfajores', 'Art Tray', 'Frittata', 'Soup']"
854,"['Coffee', 'Sandwich']"
855,['Tea']
856,['Farm House']
857,"['Muffin', 'Scandinavian']"
858,['Farm House']
859,['Scandinavian']
860,['Soup']
861,"['Bread', 'Hearty & Seasonal', 'Tea']"
862,['Hot chocolate']
863,"['Coffee', 'Hearty & Seasonal', 'Sandwich']"
864,"['Brownie', 'Coffee', 'Hearty & Seasonal', 'Sandwich']"
865,"['Coffee', 'Medialuna']"
866,"['Brownie', 'Coffee', 'Soup']"
867,"['Alfajores', 'Focaccia', 'Sandwich']"
868,"['Farm House', 'Tartine']"
869,['Bread']
870,['Coffee']
871,"['Hot chocolate', 'Muffin', 'Tea']"
872,['Pastry']
873,"['Bowl Nic Pitt', 'Brownie', 'Coffee', 'Hearty & Seasonal', 'Soup']"
874,['Coffee']
875,"['Alfajores', 'Farm House', 'Medialuna', 'Scandinavian']"
876,"['Coffee', 'Soup']"
877,['Tea']
878,"['Coffee', 'Cookies', 'Tea']"
879,"['Muffin', 'Tea']"
880,"['Brownie', 'Coffee']"
881,['Coffee']
882,['Coffee']
883,['Coffee']
884,['Farm House']
885,"['Bread Pudding', 'Coffee']"
886,"['Coffee', 'Medialuna']"
887,['Hot chocolate']
888,"['Coffee', 'Farm House', 'Hot chocolate']"
889,"['Coffee', 'Pastry']"
890,['Bread']
891,"['Coffee', 'Pastry']"
892,['Coffee']
893,"['Coffee', 'Pastry']"
894,['Farm House']
895,['Bread']
896,"['Coffee', 'Hot chocolate']"
897,['Bread']
898,"['Bread', 'Coffee', 'Focaccia', 'Medialuna']"
899,['Coffee']
900,"['Bread', 'Keeping It Local']"
901,"['Bread', 'Coffee']"
902,['Bread']
903,"['Bread', 'Medialuna']"
904,['Coffee']
905,"['Coffee', 'Medialuna']"
906,"['Coffee', 'Cookies', 'Tartine']"
907,"['Bread', 'Tea']"
908,"['Bread', 'Coffee', 'Keeping It Local']"
909,"['Coffee', 'Medialuna']"
910,"['Coffee', 'Medialuna']"
911,['Tea']
912,"['Coke', 'Juice', 'Soup']"
913,['Bread']
914,['Brownie']
915,"['Bread', 'Brownie', 'Coffee']"
916,"['Bread', 'Coffee', 'Hearty & Seasonal', 'Pastry']"
917,"['Bread', 'Brownie', 'Coffee']"
918,['Coffee']
919,"['Bread', 'Cookies']"
920,"['Eggs', 'Fudge']"
921,['Bread']
922,"['Bread', 'Muffin']"
923,['Soup']
924,"['Bread Pudding', 'Coffee']"
925,"['Bread', 'Tartine']"
926,"['Bread Pudding', 'Coffee', 'Fudge', 'Jam', 'Sandwich']"
927,"['Bread Pudding', 'Coffee', 'Soup']"
928,"['Bread', 'Hearty & Seasonal']"
929,"['Coffee', 'Cookies']"
930,['Coffee']
931,['Bread']
932,"['Bread', 'Coffee', 'Soup']"
933,"['Focaccia', 'Soup', 'Tea']"
934,"['Coffee', 'Cookies', 'My-5 Fruit Shoot']"
935,['Coffee']
936,"['Coffee', 'Sandwich', 'Tea']"
937,['Scandinavian']
938,['Adjustment']
939,['Coffee']
940,"['Coffee', 'Medialuna']"
941,['Bread']
942,['Bread']
943,"['Coffee', 'Pastry']"
944,['Farm House']
945,"['Brownie', 'Medialuna']"
946,"['Bread', 'Brownie', 'Pastry']"
947,"['Bread', 'Cookies', 'Pastry']"
948,['Bread']
949,"['Coffee', 'Cookies', 'Juice', 'Pastry']"
950,"['Coffee', 'Cookies', 'Pastry']"
951,"['Coffee', 'Medialuna']"
952,['Bread']
953,"['Coffee', 'Tartine']"
954,"['Coffee', 'Medialuna']"
955,['Bread']
956,"['Alfajores', 'Bread', 'Coffee', 'Cookies']"
957,"['Bread', 'Coffee']"
958,['Bread']
959,"['Bread', 'Coffee', 'Cookies', 'Jam', 'Keeping It Local', 'Tea']"
960,"['Coffee', 'Juice', 'Pastry']"
961,"['Bread', 'Focaccia', 'Medialuna']"
962,"['Coffee', 'Medialuna', 'Pastry']"
963,['Coffee']
964,['Coffee']
965,"['Bread', 'Brownie', 'Coffee', 'Cookies', 'Truffles']"
966,"['Art Tray', 'Tea']"
967,['Bread']
968,['Coffee']
969,"['Coffee', 'Cookies']"
970,['Brownie']
971,"['Bread', 'Empanadas', 'Tea']"
972,"['Bread', 'Hot chocolate']"
973,"['Coffee', 'Cookies']"
974,['Bread']
975,"['Bread', 'Sandwich', 'Tartine', 'Tea']"
976,"['Bread', 'Sandwich', 'Soup']"
977,"['Bread', 'Soup']"
978,['Fudge']
979,['Coffee']
980,"['Coffee', 'Empanadas', 'Soup']"
981,"['Bread', 'Brownie', 'Coffee']"
982,"['Coffee', 'Hearty & Seasonal', 'Juice', 'Smoothies', 'Soup']"
983,"['Alfajores', 'Coffee', 'Cookies', 'Hot chocolate', 'Sandwich', 'Scandinavian']"
984,"['Coffee', 'Tea']"
985,"['Bread', 'Cookies']"
986,"['Alfajores', 'Bread', 'Cookies']"
987,"['Brownie', 'Tea']"
988,"['Bread', 'Tea']"
989,"['Alfajores', 'Coffee']"
990,['Bread']
991,"['Coffee', 'Empanadas']"
992,['Bread']
993,"['Coffee', 'Hot chocolate']"
994,['Coffee']
995,"['Brownie', 'Coffee']"
996,"['Brownie', 'Hot chocolate', 'Tea', 'Truffles']"
997,"['Coffee', 'Keeping It Local']"
998,['Coffee']
999,['Alfajores']
1000,"['Chimichurri Oil', 'Scandinavian']"
1001,"['Bread', 'Truffles']"
1002,"['Brownie', 'Focaccia']"
1003,"['Bread', 'Coffee']"
1004,"['Art Tray', 'Coffee', 'Cookies', 'Tea']"
1005,['Coffee']
1006,['Bread']
1007,"['Alfajores', 'Coffee', 'Coke']"
1008,['Bread']
1009,['Bread']
1010,"['Bread', 'Coffee', 'Medialuna', 'Pastry']"
1011,['Coffee']
1012,"['Bread', 'Keeping It Local']"
1013,['Bread']
1014,"['Coffee', 'Scandinavian']"
1015,"['Bread', 'Farm House', 'Medialuna', 'Pastry']"
1016,['Medialuna']
1017,['Coffee']
1018,"['Bread', 'Farm House']"
1019,['Bread']
1020,"['Bread', 'Keeping It Local']"
1021,"['Bread', 'Medialuna']"
1022,['Tea']
1023,"['Coffee', 'Keeping It Local', 'Pastry']"
1024,['Coffee']
1025,['Tea']
1026,['Hot chocolate']
1027,"['Sandwich', 'Tea']"
1028,['Bread']
1029,"['Brownie', 'Medialuna', 'Muffin']"
1030,"['Coffee', 'Muffin']"
1031,['Bread']
1032,"['Coffee', 'Medialuna']"
1033,['Coffee']
1034,"['Coffee', 'Medialuna']"
1035,['Coffee']
1036,"['Bread', 'Brownie', 'Coffee', 'Hot chocolate']"
1037,['Bread']
1038,['Bread']
1039,"['Brownie', 'Coffee']"
1040,"['Coffee', ""Ella's Kitchen Pouches"", 'Medialuna', 'Pastry']"
1041,['Jam']
1042,['Bread']
1043,"[""Ella's Kitchen Pouches""]"
1044,"['Coffee', 'Muffin']"
1046,"['Coffee', 'Tea', 'Truffles']"
1047,['Coffee']
1048,"['Brownie', 'Pastry']"
1049,"['Bread', 'Brownie']"
1050,"['Bread', 'Coffee']"
1051,"['Bread', 'Pastry']"
1052,"['Alfajores', 'Bread']"
1053,"['Brownie', 'Muffin', 'Scandinavian']"
1054,['Coffee']
1055,['Fudge']
1056,"['Brownie', 'Tea']"
1057,['Bread']
1058,"['Bread', 'Muffin']"
1059,['Scandinavian']
1060,['Bread']
1061,['Coffee']
1062,['Bread']
1063,"['Coffee', 'Soup']"
1064,['Soup']
1065,"['Alfajores', 'Bread', 'Coffee']"
1066,['Farm House']
1068,"['Chimichurri Oil', 'Farm House']"
1069,['Farm House']
1070,['Sandwich']
1071,"['Bread', 'Soup']"
1072,"['Art Tray', 'Coffee', 'Frittata', 'Sandwich']"
1073,"['Fairy Doors', 'Scandinavian']"
1074,"['Cookies', 'Mineral water']"
1075,"['Brownie', 'Coffee']"
1076,"['Bread', 'Hearty & Seasonal']"
1077,"['Bread', 'Hearty & Seasonal']"
1078,"['Focaccia', 'Scandinavian']"
1080,['Fudge']
1081,"['Cake', 'Coffee', 'Tea']"
1082,['Coffee']
1083,['Truffles']
1084,"['Brownie', 'Coffee']"
1085,['Scandinavian']
1086,"['Coffee', 'Muffin']"
1087,"['Coke', 'Fudge', 'Hot chocolate', 'Soup']"
1088,"['Alfajores', 'Juice', 'Sandwich']"
1089,"['Alfajores', 'Coffee']"
1090,"['Brownie', 'Coffee', 'Hot chocolate', 'Juice']"
1091,['Scandinavian']
1092,['Coffee']
1093,"['Cake', 'Hot chocolate', 'My-5 Fruit Shoot']"
1094,"['Alfajores', 'Sandwich', 'Soup', 'Tea']"
1095,['Mineral water']
1096,['Bread']
1097,['Scandinavian']
1098,['Tea']
1099,['Tea']
1100,['Fudge']
1101,['Scandinavian']
1102,['Coffee']
1103,['Coffee']
1104,"['Coffee', 'Medialuna']"
1105,['Bread']
1106,"['Bread', 'Coffee', 'Medialuna', 'Pastry']"
1107,"['Bread', 'Pastry']"
1108,"['Bread', 'Coffee', 'Hot chocolate', 'Medialuna', 'Pastry']"
1109,['Coffee']
1110,"['Bread', 'Jam']"
1111,['Medialuna']
1112,"['Bread', 'Medialuna']"
1114,['Coffee']
1115,['Coffee']
1116,['Bread']
1117,"['Coffee', 'Muffin']"
1118,"['Bread', 'Medialuna']"
1119,['Bread']
1120,"['Bread', 'Medialuna']"
1121,"['Brownie', 'Coffee', 'Pastry']"
1122,"['Medialuna', 'Scandinavian']"
1123,['Bread']
1124,"['Coffee', 'Muffin']"
1125,['Bread']
1126,['Coffee']
1127,"['Medialuna', 'Muffin']"
1128,['Bread']
1129,['Coffee']
1130,"['Alfajores', 'Bread', 'Scandinavian']"
1131,['Coffee']
1132,['Bread']
1133,['Medialuna']
1134,"['Coffee', 'Scandinavian']"
1135,"['Brownie', 'Coffee', 'Muffin', 'Tea', 'Truffles']"
1136,"['Coffee', 'Tartine']"
1137,['Coffee']
1138,"['Alfajores', 'Scandinavian']"
1139,"['Coffee', 'Hot chocolate', 'Medialuna']"
1140,"['Alfajores', 'Coffee', 'Muffin']"
1141,"['Brownie', 'Coffee', 'Farm House', 'Muffin']"
1142,"['Bread', 'Coffee', 'Farm House', 'Medialuna']"
1143,"['Farm House', 'Scandinavian']"
1144,"['Bread', 'Coffee', 'Truffles']"
1145,"['Coffee', 'Frittata', 'Soup']"
1146,"['Eggs', 'Scandinavian']"
1147,"['Brownie', 'Coffee', 'Truffles']"
1148,['Scandinavian']
1149,['Coke']
1150,"['Alfajores', 'Coffee', 'Sandwich', 'Soup']"
1151,"['Hearty & Seasonal', 'Juice', 'Tea']"
1152,['Truffles']
1153,"['Brownie', 'Coffee', 'Muffin']"
1154,['Bread']
1155,"['Bowl Nic Pitt', 'Coffee', 'Frittata', 'Muffin']"
1156,"['Brownie', 'Coffee', 'Frittata', 'Soup', 'Tea']"
1157,"['Alfajores', 'Coffee', 'Hot chocolate', 'Muffin']"
1158,"['Alfajores', 'Coffee', 'Keeping It Local', 'Scandinavian', 'Tea']"
1159,['Bread']
1160,['Fudge']
1161,['Farm House']
1162,['Farm House']
1163,"['Brownie', 'Coffee', 'Muffin']"
1164,"['Bread', 'Coffee', 'Soup']"
1165,"['Bread', 'Frittata', 'Muffin']"
1166,"['Bread', 'Farm House', 'Muffin']"
1167,['Bread']
1168,"['Bread', 'Coffee']"
1169,['Farm House']
1170,"['Bread', 'Coffee', 'Cookies', 'Muffin']"
1171,"['Coffee', 'Hot chocolate']"
1172,"['Jam', 'Muffin']"
1173,"['Coffee', 'Hot chocolate', 'Tea']"
1174,"['Alfajores', 'Coffee']"
1175,"['Farm House', 'Hearty & Seasonal', 'Tea']"
1176,"['Alfajores', 'Bread', 'Coffee', 'Cookies']"
1177,"['Bread', 'Brownie', 'Hearty & Seasonal', 'Muffin', 'Sandwich']"
1178,"['Alfajores', 'Brownie', 'Coffee', 'Truffles']"
1179,"['Bread', 'Coffee', 'Tea']"
1180,"['Coffee', 'Keeping It Local', 'Muffin', 'Tea']"
1181,"['Alfajores', 'Coffee']"
1182,['Bread']
1183,"['Alfajores', 'Hot chocolate', 'Tea']"
1184,['Bread']
1185,"['Alfajores', 'Truffles']"
1186,['Bread']
1187,"['Bread', 'Brownie', 'Muffin']"
1188,"['Brownie', 'Coffee']"
1189,['Bread']
1190,"['Alfajores', 'Bread', 'Muffin']"
1191,"['Frittata', 'Truffles']"
1192,['Coffee']
1193,['Bread']
1194,"['Coffee', 'Muffin']"
1195,['Muffin']
1196,['Juice']
1197,['Coffee']
1198,['Muffin']
1199,['Bread']
1200,['Coffee']
1201,"['Coffee', 'Tartine', 'Tea']"
1202,['Coffee']
1203,"['Coffee', 'Tea']"
1204,"['Coffee', 'Medialuna']"
1205,"['Bread', 'Coffee', 'Farm House', 'Medialuna', 'Pastry']"
1206,"['Bread', 'Pastry']"
1207,"['Bread', 'Coffee', 'Medialuna']"
1208,['Pastry']
1209,['Bread']
1210,"['Bread', 'Medialuna', 'Pastry']"
1211,"['Coffee', 'Keeping It Local']"
1212,"['Bread', 'Farm House', 'Jam', 'Pastry']"
1213,['Bread']
1214,"['Coffee', 'Medialuna']"
1215,['Coffee']
1216,"['Bread', 'Tea']"
1217,"['Bread', 'Pastry']"
1218,['Hearty & Seasonal']
1219,['Scandinavian']
1220,"['Coffee', 'Hot chocolate', 'Pastry']"
1221,"['Bread', 'Muffin']"
1222,"['Coffee', 'Keeping It Local']"
1223,"['Bread', 'Coffee', 'Medialuna']"
1224,"['Bread', 'Coffee', 'Pastry']"
1225,['Medialuna']
1226,['Brownie']
1227,['Muffin']
1228,['Hearty & Seasonal']
1229,"['Bread', 'Coffee']"
1230,"['Alfajores', 'Coffee']"
1231,"['Bread', 'Coffee', 'Keeping It Local']"
1232,['Bread']
1233,['Coffee']
1234,"['Coffee', 'Hot chocolate', 'Medialuna']"
1235,"['Bread', 'Brownie']"
1236,['Bread']
1237,"['Coffee', 'Sandwich']"
1238,"['Bread', 'Brownie']"
1239,"['Bread', 'Brownie', 'Coffee']"
1240,"['Brownie', 'Coffee', 'Hot chocolate', 'Sandwich']"
1241,['Coffee']
1242,"['Bread', 'Mineral water']"
1243,['Coffee']
1244,['Bread']
1245,['Bread']
1246,['Coffee']
1247,['Bread']
1248,"['Art Tray', 'Bacon', 'Coffee', 'Juice']"
1249,['Bread']
1250,['Coffee']
1251,"['Coffee', 'Hearty & Seasonal', 'Tea']"
1252,"['Brownie', 'Medialuna', 'Muffin']"
1253,['Bread']
1254,"['Bread', 'Brownie', 'Muffin', 'My-5 Fruit Shoot']"
1255,"['Alfajores', 'Bread', 'Brownie', 'Coffee']"
1256,"['Bread', 'Jam', 'Spread']"
1257,['Brownie']
1258,"['Coffee', 'Hearty & Seasonal']"
1259,"['Bread', 'Hearty & Seasonal', 'Keeping It Local', 'Tea']"
1260,"['Bread', 'Brownie', 'Coffee', 'Coke', 'Mineral water']"
1261,"['Coffee', 'Muffin', 'Tea']"
1262,['Bread']
1263,['Bread']
1264,"['Bread', 'Coffee', 'Frittata', 'Keeping It Local', 'Tea']"
1265,['Cookies']
1266,"['Bread', 'Cake']"
1267,"['Bread', 'Coffee', 'Fudge']"
1268,['Muffin']
1269,"['Coffee', 'Kids biscuit']"
1270,"['Brownie', 'Juice', 'Muffin']"
1271,['Kids biscuit']
1272,['Kids biscuit']
1273,"['Art Tray', 'Tartine']"
1274,"['Fudge', 'Kids biscuit', 'Muffin', 'My-5 Fruit Shoot']"
1275,['Coffee']
1276,['Coffee']
1277,"['Medialuna', 'Tea']"
1278,"['Coffee', 'Medialuna']"
1279,['Coffee']
1280,"['Coffee', 'Medialuna']"
1281,"['Coffee', 'Pastry']"
1282,"['Coffee', 'Keeping It Local', 'Tea']"
1283,['Farm House']
1284,"['Tea', 'Truffles']"
1285,['Farm House']
1286,"['Coffee', 'Keeping It Local']"
1287,"['Medialuna', 'Tea', 'Truffles']"
1288,"['Keeping It Local', 'Tea']"
1289,"['Medialuna', 'Pastry', 'Truffles']"
1290,['Pastry']
1291,"['Farm House', 'Focaccia']"
1292,"['Bread', 'Coffee']"
1293,"['Coffee', 'Truffles']"
1294,"['Coffee', 'Kids biscuit']"
1295,"['Coffee', 'Tea']"
1296,['Coffee']
1297,['Bread']
1298,['Bread']
1299,['Medialuna']
1300,['Bread']
1301,"['Bread', 'Tea']"
1303,"['Coffee', 'Kids biscuit', 'Mineral water', 'Muffin']"
1304,['Pastry']
1305,"['Coffee', 'Keeping It Local']"
1306,"['Bread', 'Sandwich', 'Tea']"
1307,"['Bread', 'Fudge', 'Truffles']"
1308,"['Coffee', 'Sandwich']"
1309,"['Coffee', 'Tea', 'Truffles']"
1310,['Bread']
1311,"['Coffee', 'Sandwich', 'Tea']"
1313,['Coffee']
1314,"['Bread', 'Sandwich']"
1315,"['Alfajores', 'Hearty & Seasonal', 'Truffles']"
1316,"['Coffee', 'Frittata', 'Muffin']"
1317,"['Coffee', 'Cookies', 'Hearty & Seasonal', 'Hot chocolate', 'Sandwich']"
1318,"['Bread', 'Sandwich']"
1319,['Farm House']
1320,"['Coffee', 'Muffin']"
1321,"['Bread', 'Scandinavian']"
1322,"['Coffee', 'Sandwich', 'Soup', 'Tea']"
1323,['Farm House']
1324,"['Coffee', 'Tea']"
1325,"['Coffee', 'Jam', 'Muffin', 'Soup']"
1326,['Bread']
1327,"['Coffee', 'Soup']"
1328,"['Coffee', 'Muffin']"
1329,"['Bread', 'Kids biscuit', 'Muffin']"
1330,"['Bread', 'Coffee']"
1331,['Coffee']
1332,['Muffin']
1333,"['Bread', ""Ella's Kitchen Pouches"", 'Muffin']"
1334,"['Frittata', 'Sandwich', 'Soup']"
1335,"['Bread', 'Sandwich']"
1336,"['Bread', 'Coffee', 'Cookies']"
1337,"['Art Tray', 'Bread', 'Hot chocolate', 'Tea']"
1338,"['Art Tray', 'Coffee', 'Hot chocolate', 'Juice', 'Muffin']"
1339,"['Coffee', 'Hot chocolate']"
1340,['Farm House']
1341,"['Farm House', 'Muffin']"
1342,"['Coffee', 'Medialuna']"
1343,"['Bread', 'Keeping It Local']"
1344,['Coffee']
1345,['Bread']
1346,"['Coffee', 'Medialuna', 'Tea']"
1347,['Hot chocolate']
1348,['Coffee']
1349,['Coke']
1350,['Coffee']
1351,['Farm House']
1352,"['Bread', 'Coffee', 'Keeping It Local']"
1353,"['Coffee', 'Truffles']"
1354,['Coffee']
1355,"['Coffee', 'Keeping It Local', 'Tea']"
1356,"['Coffee', 'Keeping It Local']"
1357,"['Coffee', 'Tea']"
1358,['Coffee']
1359,['Coffee']
1360,"['Bread', 'Coffee']"
1361,['Coffee']
1362,['Bread']
1363,['Farm House']
1364,"['Coffee', 'Kids biscuit']"
1365,"['Muffin', 'Tea']"
1366,['Bread']
1367,"['Coffee', 'Pastry']"
1368,"['Coffee', 'Scandinavian', 'Soup']"
1369,"['Muffin', 'Pastry', 'Scandinavian']"
1370,"['Coffee', 'Pastry']"
1371,"['Hearty & Seasonal', 'Soup', 'Tea']"
1372,"['Bread', 'Scandinavian']"
1373,"['Bread', 'Scandinavian', 'Truffles']"
1374,"['Coffee', 'Soup']"
1375,['Medialuna']
1376,"['Bread', 'Coffee', 'Medialuna']"
1377,['Bread']
1378,"['Bread', 'Coffee']"
1379,"['Sandwich', 'Soup']"
1380,"['Coffee', 'Hearty & Seasonal', 'Sandwich']"
1381,['Soup']
1382,['Bread']
1383,"['Coffee', 'Pastry', 'Soup']"
1384,"['Coffee', 'Pastry']"
1386,"['Bread', 'Coffee', 'Soup']"
1387,['Bread']
1388,"['Coffee', 'Hearty & Seasonal', 'Sandwich']"
1389,"['Coffee', 'Soup']"
1390,['Bread']
1391,['Bread']
1392,['Bread']
1393,['Coffee']
1394,"['Bread', 'Soup']"
1395,"['Coffee', 'Hearty & Seasonal', 'Soup']"
1396,['Scandinavian']
1397,"['Coffee', 'Medialuna']"
1398,['Bread']
1399,"['Bread', 'Brownie']"
1400,['Fudge']
1401,['Coke']
1402,['Coke']
1403,"['Brownie', 'Muffin']"
1404,"['Bread', 'Pastry', 'Tea', 'Truffles']"
1405,['Tea']
1406,"['Bread', 'Truffles']"
1407,['Medialuna']
1408,"['Coffee', 'Medialuna']"
1409,['Bread']
1410,"['Coffee', 'Pastry']"
1411,"['Bread', 'Coffee', 'Jam']"
1412,"['Bread', 'Coffee']"
1413,['Coke']
1414,['Bread']
1415,['Coffee']
1416,['Coffee']
1417,['Pastry']
1418,"['Pastry', 'Scandinavian']"
1419,"['Bread', 'Granola']"
1420,"['Coffee', 'Pastry', 'Tea']"
1421,"['Bread', 'Mineral water']"
1422,"['Medialuna', 'Tea']"
1423,['Brownie']
1424,"['Coffee', 'Pastry', 'Tea']"
1425,"['Cake', 'Coffee', 'Hot chocolate']"
1426,['Bread']
1427,"['Bread', 'Jam']"
1428,['Scandinavian']
1429,"['Bread', 'Cake', 'Coffee', 'Pastry']"
1430,['Bread']
1431,['Coffee']
1432,['Bread']
1433,"['Cake', 'Coffee']"
1434,['Coffee']
1435,['Coffee']
1436,"['Coffee', 'Soup']"
1437,"['Bread', 'Scandinavian']"
1438,"['Bread', 'Cake', 'Sandwich', 'Soup']"
1439,"['Bread', 'Coffee', 'Tartine']"
1440,['Soup']
1441,['Bread']
1442,"['Brownie', 'Juice', 'Soup']"
1443,['Coffee']
1444,['Hearty & Seasonal']
1445,"['Cake', 'Coffee', 'Sandwich', 'Soup', 'Tea']"
1446,"['Soup', 'Tea']"
1447,"['Bread', 'Coffee', 'Sandwich']"
1448,"['Coffee', 'Soup']"
1449,"['Coffee', 'Soup']"
1450,"['Soup', 'Tea']"
1451,['Cake']
1452,"['Cake', 'Coffee', 'Muffin', 'Tea']"
1453,['Bread']
1454,"['Bread', 'Coffee']"
1455,"['Coffee', 'Tea']"
1456,"['Soup', 'Tea']"
1457,"['Cake', 'Coffee', 'Tea']"
1458,['Bread']
1459,['Hearty & Seasonal']
1460,"['Bread', 'Brownie', 'Mineral water']"
1461,['Fudge']
1462,"['Coffee', 'Hot chocolate', 'Muffin']"
1463,"['Muffin', 'Tea']"
1464,"['Cake', 'Coffee']"
1465,['Victorian Sponge']
1466,"['Sandwich', 'Soup', 'Tea']"
1467,['Scandinavian']
1468,['Coffee']
1469,['Bread']
1470,"['Bread', 'Coffee', 'Tartine']"
1471,['Medialuna']
1472,['Bread']
1473,"['Bread', 'Scandinavian']"
1474,['Bread']
1475,"['Coffee', 'Medialuna']"
1476,['Siblings']
1477,['Siblings']
1478,"['Bread', 'Medialuna']"
1479,"['Medialuna', 'Pastry']"
1480,"['Keeping It Local', 'Tea']"
1482,['Farm House']
1483,['Pastry']
1484,['Farm House']
1485,['Tea']
1486,"['Scandinavian', 'Tea']"
1487,"['Coffee', 'Muffin']"
1488,['Coffee']
1490,['Bread']
1491,"['Coffee', 'Farm House', 'Pastry', 'Scandinavian']"
1492,['Coffee']
1493,"['Coffee', 'Keeping It Local']"
1494,['Bread']
1495,['Jam']
1496,"['Alfajores', 'Bread', 'Coffee', 'Medialuna']"
1497,"['Coffee', 'Keeping It Local']"
1498,['Coffee']
1499,['Bread']
1500,"['Muffin', 'Tea']"
1501,"['Alfajores', 'Coffee', 'Hot chocolate']"
1502,"['Bread', 'Pastry']"
1503,['Coffee']
1504,['Bread']
1505,['Tea']
1506,"['Coffee', 'Sandwich']"
1507,['Bread']
1508,['Soup']
1509,['Coffee']
1510,['Tea']
1511,"['Art Tray', 'Coffee', 'Pastry', 'Soup']"
1512,"['Alfajores', 'Hearty & Seasonal', 'Mineral water']"
1513,['Bread']
1514,"['Alfajores', 'Bread', 'Cake', 'Coffee', 'Hearty & Seasonal']"
1515,['Coffee']
1516,['Bread']
1517,['Cake']
1518,['Bread']
1519,['Fudge']
1520,['Muffin']
1521,"['Bread', 'Coffee']"
1522,"['Bread', 'Coffee', 'Hearty & Seasonal', 'Sandwich']"
1523,"['Coffee', 'Soup']"
1524,"['Coffee', 'Hearty & Seasonal', 'Keeping It Local']"
1525,['Bread']
1526,['Coffee']
1527,['Scandinavian']
1528,"['Alfajores', 'Coffee']"
1529,['Coffee']
1530,"['Brownie', 'Soup']"
1531,['Coffee']
1532,['Bread']
1533,['Bread']
1534,"['Bread', 'Coffee', 'Scandinavian']"
1535,['Coffee']
1536,['Coffee']
1537,['Soup']
1538,"['Coffee', 'Muffin']"
1539,"['Bread', 'Cake', 'Hot chocolate']"
1540,"['Cake', 'Coffee']"
1541,"['Alfajores', 'Cake', 'Coffee', 'Tea']"
1542,['Bread']
1543,['Coffee']
1544,"['Alfajores', 'Bread', 'Brownie', 'Coffee', 'Hot chocolate', 'Tea']"
1545,"['Alfajores', 'Brownie', 'Hot chocolate', 'Tea']"
1546,['Coffee']
1547,['Scandinavian']
1548,"['Coffee', 'Cookies']"
1549,"['Bread', 'Coffee']"
1550,"['Bread', 'Coffee']"
1551,"['Coffee', 'Medialuna']"
1552,['Coffee']
1553,['Coffee']
1554,"['Medialuna', 'Pastry']"
1555,"['Coffee', 'Muffin', 'Pastry', 'Tea']"
1556,"['Coffee', 'Pastry']"
1557,"['Bread', 'Coffee', 'Keeping It Local']"
1558,"['Bread', 'Pastry']"
1559,"['Coffee', 'Medialuna']"
1560,['Bread']
1561,['Coffee']
1562,['Coffee']
1563,['Bread']
1564,"['Bread', 'Pastry', 'Tea']"
1565,"['Coffee', 'Cookies']"
1566,['Bread']
1567,['Coffee']
1568,['Coffee']
1569,"['Bread', 'Tea']"
1570,"['Bread', 'Coffee', 'Medialuna']"
1571,['Bread']
1572,"['Coffee', 'Pastry']"
1573,"['Coffee', 'Pastry']"
1574,"['Alfajores', 'Bread', 'Coffee']"
1575,['Coffee']
1576,['Bread']
1577,['Bread']
1578,['Farm House']
1579,['Bread']
1580,"['Coffee', 'Tea']"
1581,['Coffee']
1582,['Coffee']
1583,"['Coffee', 'Soup']"
1584,['Soup']
1585,"['Farm House', 'Pastry']"
1586,['Soup']
1587,['Coffee']
1588,"['Brownie', 'Coffee']"
1589,"['Bread', 'Coffee', 'Sandwich']"
1590,['Coffee']
1591,"['Bread', 'Sandwich', 'Soup', 'Tea']"
1592,"['Art Tray', 'Bread', 'Muffin', 'My-5 Fruit Shoot', 'Soup']"
1593,"['Sandwich', 'Tea']"
1594,"['Bread', 'Soup']"
1595,"['Soup', 'Tea']"
1597,['Farm House']
1598,"['Coffee', 'Mineral water', 'Sandwich', 'Soup']"
1599,"['Bread', 'Coffee', 'Keeping It Local']"
1600,"['Bread', 'Soup']"
1601,"['Art Tray', 'Bread', 'Coffee', 'Hearty & Seasonal']"
1602,['Bread']
1603,['Farm House']
1604,['Brownie']
1605,['Farm House']
1606,"['Alfajores', 'Bread', 'Soup']"
